Maisoncelles-en-Gâtinais,77,77271,48.1827929678,2.6212297089
Avernes,95,95040,49.0888264241,1.87003944746
Boissy-le-Cutté,91,91080,48.4702885961,2.28518160664
Bouafle,78,78090,48.9605828143,1.8971510926
Béthemont-la-Forêt,95,95061,49.0543170878,2.25114028557
Arronville,95,95023,49.1740736985,2.1128755699
Courtomer,77,77138,48.6580781598,2.89624103762
Montrouge,92,92049,48.8153032159,2.31648921432
Ecquevilly,78,78206,48.9459356042,1.92004051912
Saint-Léger-en-Yvelines,78,78562,48.7300275731,1.75992099738
Saints,77,77433,48.7643724711,3.05922570921
Sainte-Mesme,78,78569,48.5356862351,1.94057719252
Mormant,77,77317,48.5977701825,2.88204553613
Saint-Méry,77,77426,48.570308165,2.83791524459
Grisy-Suisnes,77,77217,48.6844503585,2.67647246485
Montalet-le-Bois,78,78416,49.0489897377,1.82996135013
Villepinte,93,93078,48.9590202538,2.53630634206
Dagny,77,77151,48.7137379393,3.16528278931
Courdimanche,95,95183,49.040676793,1.99944359181
Sartrouville,78,78586,48.9396085498,2.17458686513
Lizy-sur-Ourcq,77,77257,49.0352062852,3.01893213028
